Date,Month,Store Visits,Marketing_Spend,Discount_Percentage,Competitor_Price_Index,Sales_Revenue
29-07-2031,2031-07,10916,238379,3.2,98.9,1900000
30-07-2031,2031-07,9262,193733,1.5,95.8,1298332
31-07-2031,2031-07,10547,168411,2.7,94.5,1138420
01-08-2031,2031-08,11311,272989,2.1,101.6,1318103
02-08-2031,2031-08,7388,203241,1.1,101.2,1294995
03-08-2031,2031-08,8018,245439,11,100.9,1684366
04-08-2031,2031-08,8423,263470,0.1,97.5,1900000
05-08-2031,2031-08,7557,115250,11.2,103.2,1244657
06-08-2031,2031-08,8011,140183,1.6,95.7,1321336
07-08-2031,2031-08,10162,82672,1.5,103.5,1344882
08-08-2031,2031-08,8898,215588,4.1,98.3,1217780
09-08-2031,2031-08,9407,295381,0.6,101.7,1590372
10-08-2031,2031-08,7520,114654,3.9,103.4,1068744
11-08-2031,2031-08,7905,170916,3.2,101.5,1631106
12-08-2031,2031-08,8627,113538,1.7,102.6,1630413
13-08-2031,2031-08,7545,129676,4.7,95.2,1000000
14-08-2031,2031-08,11291,218340,4.5,99.4,1209866
15-08-2031,2031-08,9573,123303,1.5,101.2,1345032
16-08-2031,2031-08,7332,240837,5.3,100.3,1228132
17-08-2031,2031-08,7215,203197,9.3,102.9,1491933
18-08-2031,2031-08,7612,160209,1.3,97.3,1713839
19-08-2031,2031-08,9074,196582,7.7,98.7,1566969
20-08-2031,2031-08,8431,212728,1.5,98.2,1864367
21-08-2031,2031-08,7505,154224,10.7,102.4,1616558
22-08-2031,2031-08,10950,270300,3.1,99.5,1730008
23-08-2031,2031-08,7526,192820,10.8,100.4,1785888
24-08-2031,2031-08,9162,177520,12,98.5,1262005
25-08-2031,2031-08,8626,84382,7.6,95.1,1390673
26-08-2031,2031-08,10259,283230,7.3,91.7,1900000
27-08-2031,2031-08,7739,240205,4.4,91.4,1839870
28-08-2031,2031-08,10622,266580,4.6,100.7,1900000
29-08-2031,2031-08,11343,205226,2.4,102.4,1668889
30-08-2031,2031-08,10441,281388,8.2,94,1307612
31-08-2031,2031-08,8429,287185,7.2,98,1470690
01-09-2031,2031-09,10506,85313,2.9,104.4,1000000
02-09-2031,2031-09,7588,236445,10.8,97.6,1633504
03-09-2031,2031-09,10000,128713,7.7,96.4,1162755
04-09-2031,2031-09,9881,225070,3.9,100.4,1125475
05-09-2031,2031-09,7484,208460,8.2,92.4,1300449
06-09-2031,2031-09,11332,244145,11.1,91.2,1791756
07-09-2031,2031-09,8518,210287,8.4,91.8,1893157
08-09-2031,2031-09,7249,109492,6,98.4,1000000
09-09-2031,2031-09,7552,255288,6.9,91.4,1496023
10-09-2031,2031-09,7651,236741,12,102.2,1086822
11-09-2031,2031-09,8565,190711,11.2,91.8,1481337
12-09-2031,2031-09,9749,176259,0.5,95.8,1050919
13-09-2031,2031-09,10169,130441,2.4,95.8,1774473
14-09-2031,2031-09,10769,117786,2.4,96.9,1787539
15-09-2031,2031-09,7423,253885,7.7,100.2,1268558
16-09-2031,2031-09,7646,153795,4.3,97.3,1437103
17-09-2031,2031-09,10190,243661,9.8,93.5,1368772
18-09-2031,2031-09,10951,265369,7.6,102.9,1900000
19-09-2031,2031-09,10471,178517,1.5,95,1650774
20-09-2031,2031-09,7640,197783,9.9,97.4,1304621
21-09-2031,2031-09,8562,251106,1.1,98.9,1373164
22-09-2031,2031-09,9867,130362,3.8,95.8,1547523
23-09-2031,2031-09,11102,282672,11.4,93.1,1900000
24-09-2031,2031-09,9424,246651,2.2,92.4,1900000
25-09-2031,2031-09,9809,166847,6.9,99.5,1142554
26-09-2031,2031-09,8385,118493,0.9,98,1000000
27-09-2031,2031-09,10302,111049,6.5,101,1592469
28-09-2031,2031-09,8545,295107,10.4,93.3,1406204
29-09-2031,2031-09,11338,108236,9.4,90,1153875
30-09-2031,2031-09,7592,252277,3.4,94.5,1358156
01-10-2031,2031-10,10863,204532,1.7,94.4,1563613
02-10-2031,2031-10,9008,130720,0.5,97.2,1311625
03-10-2031,2031-10,10147,238883,2.2,91,1295780
04-10-2031,2031-10,11190,147144,1.1,93.5,1225874
05-10-2031,2031-10,9126,221478,2.3,90,1352763
06-10-2031,2031-10,7208,148059,0.2,94.2,1000000
07-10-2031,2031-10,11166,115482,3.6,90.8,1223704
08-10-2031,2031-10,9612,121827,8.9,100.8,1000000
09-10-2031,2031-10,9122,205507,4.2,91.4,1900000
10-10-2031,2031-10,11058,291667,7.7,90.2,1900000
11-10-2031,2031-10,9785,227237,11.6,97.1,1160895
12-10-2031,2031-10,9052,238285,3.1,95.5,1301852
13-10-2031,2031-10,10525,268340,8.7,104,1718338
14-10-2031,2031-10,10206,278060,8.6,102.8,1391814
15-10-2031,2031-10,8515,146642,6.6,100.6,1700869
16-10-2031,2031-10,8159,95500,11.4,94.5,1377399
17-10-2031,2031-10,9269,172772,8,96.1,1814750
18-10-2031,2031-10,9396,274287,1.1,102.4,1900000
19-10-2031,2031-10,8600,251433,1.9,91.6,1812054
20-10-2031,2031-10,10418,167011,3.5,100,1186877
21-10-2031,2031-10,7869,131413,0.9,104.1,1315953
22-10-2031,2031-10,10783,148052,4.5,99.9,1269027
23-10-2031,2031-10,8906,153632,2.1,90.1,1000000
24-10-2031,2031-10,11489,127585,9.8,90.3,1454545
25-10-2031,2031-10,9107,257882,5.4,97.5,1322003
26-10-2031,2031-10,7465,205184,7.7,94.8,1229338
27-10-2031,2031-10,8164,265034,4.7,94.9,1428970
28-10-2031,2031-10,10669,214690,10.2,91.3,1796016
29-10-2031,2031-10,10829,218659,11.3,97.5,1366076
30-10-2031,2031-10,9415,196438,11.1,94,1304082
31-10-2031,2031-10,8461,94268,1.3,95.5,1204956
01-11-2031,2031-11,9632,214967,7.1,98,1841093
02-11-2031,2031-11,10461,268085,11.6,96.3,1736367
03-11-2031,2031-11,9354,143183,5.1,104.2,1323063
04-11-2031,2031-11,8747,121665,8.6,103.3,1452702
05-11-2031,2031-11,8441,213392,2.7,93.8,1592503
06-11-2031,2031-11,7957,192269,7.5,94.3,1459333
07-11-2031,2031-11,11160,82433,3.7,91.8,1000000
08-11-2031,2031-11,10629,248370,8.5,101.4,1346133
09-11-2031,2031-11,7365,150118,6.8,95.8,1000000
10-11-2031,2031-11,10428,145338,1.3,93.1,1086018
11-11-2031,2031-11,10517,249484,5.8,90.8,1559035
12-11-2031,2031-11,9217,247221,2.6,103.1,1900000
13-11-2031,2031-11,8189,166271,8.7,93.5,1486184
14-11-2031,2031-11,11470,125825,5.1,93.4,1444233
15-11-2031,2031-11,8491,116944,8.7,94.1,1170714
16-11-2031,2031-11,10019,164725,6.9,92.4,1500858
17-11-2031,2031-11,7494,145532,6.4,99,1690034
18-11-2031,2031-11,9283,151415,9.6,94.8,1502550
19-11-2031,2031-11,9068,127289,11.5,90.6,1073555
20-11-2031,2031-11,10194,128002,9.7,101.1,1354682
21-11-2031,2031-11,10635,274493,11.4,95.4,1513915
22-11-2031,2031-11,8186,153996,11.8,104.9,1583640
23-11-2031,2031-11,10466,252308,9.6,90.5,1715504
24-11-2031,2031-11,8277,169487,1.6,92.6,1503632
25-11-2031,2031-11,8255,160293,9.6,99.2,1631010
26-11-2031,2031-11,8373,213789,6.1,95.9,1404306
27-11-2031,2031-11,8455,90370,8.9,97.6,1299427
28-11-2031,2031-11,7333,286479,7.8,99.3,1454245
29-11-2031,2031-11,7666,259305,5,90.9,1727265
30-11-2031,2031-11,11043,197781,8.9,102.7,1457873
01-12-2031,2031-12,9357,134292,11,95.1,1221427
02-12-2031,2031-12,7335,202875,3,92.2,1239407
03-12-2031,2031-12,10716,166094,0.1,100.8,1216162
04-12-2031,2031-12,10141,163587,9,92,1291994
05-12-2031,2031-12,9554,243028,9.2,97.9,1900000
06-12-2031,2031-12,8925,238976,10.5,102.1,1263081
07-12-2031,2031-12,11122,228996,7.5,101,1514195
08-12-2031,2031-12,8543,289870,8.8,92.8,1324940
09-12-2031,2031-12,7299,83268,11.3,95.3,1515878
10-12-2031,2031-12,11241,294493,6.9,102.6,1484315
11-12-2031,2031-12,11447,113550,5.1,91.8,1692163
12-12-2031,2031-12,10448,233755,6.6,98.2,1900000
13-12-2031,2031-12,11318,90800,11.4,104.3,1687730
14-12-2031,2031-12,9628,280603,7,102,1900000
15-12-2031,2031-12,10169,105928,9.5,98.8,1000000
16-12-2031,2031-12,9411,282505,6.7,101.5,1563897
17-12-2031,2031-12,10884,276133,3.4,92.6,1745187
18-12-2031,2031-12,8123,80669,10.1,103,1000000
19-12-2031,2031-12,8840,124208,6.4,95.5,1507642
20-12-2031,2031-12,8749,161113,0.2,92.1,1473212
21-12-2031,2031-12,10937,173590,7,103.8,1469795
22-12-2031,2031-12,10793,196988,7.5,94.6,1900000
23-12-2031,2031-12,7582,174437,7.2,96.4,1511401
24-12-2031,2031-12,10942,233359,2.8,98.4,1654166
25-12-2031,2031-12,10031,100287,11,104.9,1028301
26-12-2031,2031-12,8669,268480,7.3,94.9,1607876
27-12-2031,2031-12,9169,163448,10,94.8,1000000
28-12-2031,2031-12,7946,298076,3.8,90.8,1253161
29-12-2031,2031-12,8362,145412,9.1,98.1,1092691
30-12-2031,2031-12,8465,171411,10.8,91.6,1000000
31-12-2031,2031-12,10078,173993,2.2,94.7,1814156
01-01-2032,2032-01,10410,196693,2.1,97.1,1213297
02-01-2032,2032-01,10281,257020,7.8,93.8,1900000
03-01-2032,2032-01,10999,141330,9.2,96.6,1266071
04-01-2032,2032-01,8805,176989,7.1,95.8,1302076
05-01-2032,2032-01,10771,285568,9.6,99.1,1700244
06-01-2032,2032-01,8450,129702,2.1,94.7,1402632
07-01-2032,2032-01,9837,266073,1.1,98.8,1478176
08-01-2032,2032-01,9611,261604,0.4,104.3,1769397
09-01-2032,2032-01,10790,251546,10.9,99.7,1559271
10-01-2032,2032-01,7481,226136,3,101.9,1098187
11-01-2032,2032-01,9168,132786,2.9,96.4,1739728
12-01-2032,2032-01,10876,286492,7.2,91.3,1772285
13-01-2032,2032-01,9490,261453,4.1,94,1852758
14-01-2032,2032-01,9030,120228,8.1,98.5,1294653
15-01-2032,2032-01,7273,148252,4,98.6,1000000
16-01-2032,2032-01,11224,109683,0.8,94,1366167
17-01-2032,2032-01,10446,124277,8.9,96.6,1142696
18-01-2032,2032-01,7226,93330,8.9,101.1,1000000
19-01-2032,2032-01,9238,285591,12,93.2,1662003
20-01-2032,2032-01,9293,270818,5.8,104.9,1252009
21-01-2032,2032-01,11411,283850,0.2,97.5,1900000
22-01-2032,2032-01,10133,177928,5.6,95.4,1562099
23-01-2032,2032-01,9071,123704,3,103.4,1023374
24-01-2032,2032-01,7352,223097,10.8,92.1,1683854
25-01-2032,2032-01,9851,286154,0.4,103.9,1756105
26-01-2032,2032-01,10365,296048,2.4,104.5,1585459
27-01-2032,2032-01,8050,216447,8.4,91,1379677
28-01-2032,2032-01,8960,225566,4,104.5,1347677
29-01-2032,2032-01,10034,165383,0.2,91.6,1491508
30-01-2032,2032-01,11234,100591,5.5,94.1,1070654
31-01-2032,2032-01,7248,156863,4.3,102.1,1336691
01-02-2032,2032-02,8866,259310,8,95.4,1900000
02-02-2032,2032-02,7813,267741,2.8,101.6,1900000
03-02-2032,2032-02,7256,101167,8.5,104.2,1243994
04-02-2032,2032-02,8787,176452,5.4,102.5,1420846
05-02-2032,2032-02,9692,231645,4.2,100.5,1536828
06-02-2032,2032-02,9134,182051,2.3,101.6,1116759
07-02-2032,2032-02,9644,197233,8.7,94.4,1854548
08-02-2032,2032-02,7714,228738,8,98.1,1096084
09-02-2032,2032-02,11314,160789,2.9,102.9,1488743
10-02-2032,2032-02,11364,175357,9.1,103.6,1621716
11-02-2032,2032-02,10111,197207,0.4,102,1457105
12-02-2032,2032-02,10766,190636,8.5,103,1598417
13-02-2032,2032-02,10899,216432,6.1,92.5,1388748
14-02-2032,2032-02,10455,127010,2.1,103.7,1728079
15-02-2032,2032-02,9086,81901,4.4,93.9,1514164
16-02-2032,2032-02,9591,236001,7.8,93.5,1811690
17-02-2032,2032-02,8037,274458,4.8,98.6,1899358
18-02-2032,2032-02,8930,257618,1.4,92.8,1715824
19-02-2032,2032-02,10642,185027,5.3,90.6,1372934
20-02-2032,2032-02,7850,85603,12,99.7,1000000
21-02-2032,2032-02,10108,139528,11,96.8,1681107
22-02-2032,2032-02,10443,91125,9.4,96,1556884
23-02-2032,2032-02,8592,190288,3.5,91.5,1397962
24-02-2032,2032-02,11419,139810,6.7,90.8,1499486
25-02-2032,2032-02,8104,83315,6,103.7,1050840
26-02-2032,2032-02,7310,172185,7.3,102.6,1000000
27-02-2032,2032-02,8662,215661,4.7,103.9,1157117
28-02-2032,2032-02,11372,263640,5.3,91.1,1900000
29-02-2032,2032-02,11327,92619,7.9,104.4,1084764
01-03-2032,2032-03,10981,203045,9.2,101.9,1502252
02-03-2032,2032-03,10853,295844,7.9,92.7,1417017
03-03-2032,2032-03,8912,132686,1.5,101.2,1000000
04-03-2032,2032-03,10540,223993,11.4,102.4,1900000
05-03-2032,2032-03,9011,244979,8,98.7,1496898
06-03-2032,2032-03,10471,122771,2.4,102.5,1000000
07-03-2032,2032-03,7828,115791,9.3,102.4,1328887
08-03-2032,2032-03,10881,185850,4.9,100.9,1676113
09-03-2032,2032-03,8601,100342,10.4,100.3,1482984
10-03-2032,2032-03,8015,164712,5.3,101.7,1734249
11-03-2032,2032-03,8148,124051,3.4,91.7,1519691
12-03-2032,2032-03,9170,235876,4.6,95.5,1340368
13-03-2032,2032-03,10060,288131,2.3,100.5,1900000
14-03-2032,2032-03,7588,179094,3.1,97.1,1000000
15-03-2032,2032-03,10253,156818,7.2,102.5,1000000
16-03-2032,2032-03,10495,199548,3,93.1,1570660
17-03-2032,2032-03,11438,244280,11.6,100.7,1648810
18-03-2032,2032-03,9191,211759,0.5,97.5,1900000
19-03-2032,2032-03,9041,97348,9.4,103.8,1000000
20-03-2032,2032-03,10188,159959,11.4,98.3,1400597
21-03-2032,2032-03,9979,220597,5.7,98.2,1683758
22-03-2032,2032-03,8452,237373,10.3,94,1900000
23-03-2032,2032-03,8406,153825,9,99.3,1199555
24-03-2032,2032-03,11386,276167,5.3,97.1,1900000
25-03-2032,2032-03,11152,227143,11.4,98.4,1566888
26-03-2032,2032-03,9837,186679,9.7,94.8,1647662
27-03-2032,2032-03,9113,219565,1.4,97.9,1207500
28-03-2032,2032-03,8183,98340,9,91.7,1400901
29-03-2032,2032-03,10615,177795,10.7,91.1,1430532
30-03-2032,2032-03,8063,182170,11.7,97.5,1104422
31-03-2032,2032-03,9136,295508,6.2,98.2,1855193
01-04-2032,2032-04,9033,142684,6.7,100.5,1734691
02-04-2032,2032-04,10836,87481,1.3,103.4,1544387
03-04-2032,2032-04,9293,138569,0.1,104.4,1000000
04-04-2032,2032-04,9816,242649,6.2,94.6,1356186
05-04-2032,2032-04,10770,134783,11.9,102.4,1167462
06-04-2032,2032-04,10520,200176,4,93.4,1346387
07-04-2032,2032-04,10370,292244,8.6,94.1,1776912
08-04-2032,2032-04,10125,251534,7.5,95,1704826
09-04-2032,2032-04,8388,92954,3.3,103.2,1000000
10-04-2032,2032-04,11275,201267,10.5,94,1368985
11-04-2032,2032-04,9587,252619,8.4,101.3,1821069
12-04-2032,2032-04,9617,240909,10.3,102.5,1523689
13-04-2032,2032-04,10096,232967,6.1,96.3,1482571
14-04-2032,2032-04,10115,236780,9.8,100.4,1610913
15-04-2032,2032-04,7476,194638,3.1,101,1311951
16-04-2032,2032-04,8062,170940,5.6,92,1000000
17-04-2032,2032-04,7461,231560,5.9,98,1279087
18-04-2032,2032-04,10916,108412,6.7,102.3,1161594
19-04-2032,2032-04,10956,98032,10.1,93.8,1257167
20-04-2032,2032-04,10638,200660,2.8,98.7,1868676
21-04-2032,2032-04,8851,295173,6.4,91.1,1321111
22-04-2032,2032-04,10200,227334,2.3,91.7,1816060
23-04-2032,2032-04,8708,191064,6.8,99.5,1655536
24-04-2032,2032-04,7890,89756,10.1,90.8,1000000
25-04-2032,2032-04,8549,199867,8,97.9,1618318
26-04-2032,2032-04,10582,196439,6.6,94.6,1404173
27-04-2032,2032-04,8892,100848,12,92.9,1330106
28-04-2032,2032-04,11279,209313,7.1,104,1398365
29-04-2032,2032-04,9147,225858,8.7,91.8,1109253
30-04-2032,2032-04,9175,169688,11.3,103.4,1560830
01-05-2032,2032-05,8690,256809,9.8,95.7,1330008
02-05-2032,2032-05,8943,102408,1,100,1000000
03-05-2032,2032-05,9157,290688,3,94.6,1900000
04-05-2032,2032-05,9662,98755,11.9,101.3,1552031
05-05-2032,2032-05,7362,148542,4.9,92.6,1000000
06-05-2032,2032-05,7477,174677,9.2,90.1,1150873
07-05-2032,2032-05,9072,265507,7.3,95.8,1831400
08-05-2032,2032-05,10150,180994,10.1,99.9,1169243
09-05-2032,2032-05,9708,242738,8.3,101.7,1217767
10-05-2032,2032-05,8065,191893,8.5,103.6,1502180
11-05-2032,2032-05,9659,137883,1.1,103.4,1412723
12-05-2032,2032-05,9753,126713,11.2,91.8,1634471
13-05-2032,2032-05,8102,168194,0.6,96.4,1000000
14-05-2032,2032-05,9546,261110,2.7,90.9,1300334
15-05-2032,2032-05,9762,130660,9.9,100.9,1048010
16-05-2032,2032-05,10175,235927,8.2,91.6,1900000
17-05-2032,2032-05,9525,295142,4.5,100.3,1405974
18-05-2032,2032-05,10824,211363,0.1,96.2,1662406
19-05-2032,2032-05,10135,148542,1.1,92.5,1260798
20-05-2032,2032-05,9593,288005,6.9,104.3,1524470
21-05-2032,2032-05,9685,262101,9,100.7,1363112
22-05-2032,2032-05,9601,217086,6.2,104,1183887
23-05-2032,2032-05,8161,148430,11.6,100.8,1209203
24-05-2032,2032-05,10358,171282,7.9,103.7,1283795
25-05-2032,2032-05,8313,136262,10,102.7,1629071
26-05-2032,2032-05,8730,195034,2.6,93.8,1329779
27-05-2032,2032-05,8050,286818,7.4,90.1,1390382
28-05-2032,2032-05,8960,157925,8.9,90.5,1629179
29-05-2032,2032-05,10629,214552,5.2,103.7,1900000
30-05-2032,2032-05,8888,291884,10,95,1596597
31-05-2032,2032-05,11473,107856,10,99.2,1074704
01-06-2032,2032-06,7386,137591,0.3,104.2,1397301
02-06-2032,2032-06,9740,100435,10.6,97.8,1514167
03-06-2032,2032-06,8678,137187,6.8,104.4,1415355
04-06-2032,2032-06,7463,209110,7.9,95.5,1432192
05-06-2032,2032-06,11381,214306,5.9,102.2,1705012
06-06-2032,2032-06,10486,151306,0.7,101.1,1013258
07-06-2032,2032-06,10401,290724,4,92.5,1900000
08-06-2032,2032-06,9126,258471,11.2,100.2,1377073
09-06-2032,2032-06,9056,179105,2.6,95.7,1592517
10-06-2032,2032-06,9157,289084,1.7,102,1900000
11-06-2032,2032-06,7572,229015,10.9,98.2,1333797
12-06-2032,2032-06,7861,160688,6.5,91.9,1509304
13-06-2032,2032-06,9453,271644,0.6,98,1900000
14-06-2032,2032-06,8786,252601,11.3,93.7,1579214
15-06-2032,2032-06,9014,88683,3.9,103.4,1249145
16-06-2032,2032-06,9231,193488,5,93.4,1546711
17-06-2032,2032-06,9733,247105,0.9,102.3,1638082
18-06-2032,2032-06,8658,84639,8.2,95.5,1410560
19-06-2032,2032-06,11346,223161,1.6,99.3,1529968
20-06-2032,2032-06,10598,136746,0.9,98.7,1315024
21-06-2032,2032-06,9683,88179,1.9,98.5,1521332
22-06-2032,2032-06,7250,170209,10.3,101,1624100
23-06-2032,2032-06,7348,195549,2.9,97.6,1022563
24-06-2032,2032-06,9599,94525,5.5,93.1,1194855
25-06-2032,2032-06,11499,262351,1.2,102,1793586
26-06-2032,2032-06,9046,210422,7.3,91.3,1078709
27-06-2032,2032-06,10585,135089,0.7,91.9,1357412
28-06-2032,2032-06,8014,180514,4.9,100.3,1440612
29-06-2032,2032-06,11010,128158,2.9,100.3,1616265
30-06-2032,2032-06,9101,218863,8.1,90.8,1859785
01-07-2032,2032-07,9835,133471,3.6,97.9,1651040
02-07-2032,2032-07,10312,138675,4.6,95,1030187
03-07-2032,2032-07,7518,242454,5.3,95.7,1809580
04-07-2032,2032-07,10135,252584,5.1,100.6,1211620
05-07-2032,2032-07,8298,266635,4.2,90.1,1217787
06-07-2032,2032-07,11101,289766,2.5,91.5,1671210
07-07-2032,2032-07,11435,202392,9.7,100.5,1558802
08-07-2032,2032-07,8265,113159,0.7,102.8,1376353
09-07-2032,2032-07,8538,107591,3,97.6,1000000
10-07-2032,2032-07,10092,133112,9.1,98.6,1250416
11-07-2032,2032-07,10667,187098,2.1,103.7,1770459
12-07-2032,2032-07,7690,294159,3.6,91.6,1361001
13-07-2032,2032-07,7381,293418,5.2,102.3,1316422
14-07-2032,2032-07,11461,171569,12,102,1144205
15-07-2032,2032-07,10645,219717,11.8,97.8,1900000
16-07-2032,2032-07,8700,248906,6.8,90,1120602
17-07-2032,2032-07,9028,261638,2.5,96.3,1435022
18-07-2032,2032-07,7416,94329,3.9,92.9,1414216
19-07-2032,2032-07,10649,217584,0,99.1,1488826
20-07-2032,2032-07,10941,180713,6.2,101.9,1493301
21-07-2032,2032-07,8501,240385,6.8,94.3,1104290
22-07-2032,2032-07,8126,194332,9.1,95.4,1405246
23-07-2032,2032-07,7239,81200,8.2,99.4,1349932
24-07-2032,2032-07,9269,258317,11.9,97,1698551
25-07-2032,2032-07,8613,172741,1.8,104.8,1000000
26-07-2032,2032-07,10459,274530,11.4,95.4,1759506
27-07-2032,2032-07,9495,204404,8.2,96.4,1218423
28-07-2032,2032-07,7357,274078,0.3,97,1366231
29-07-2032,2032-07,11154,106801,7.4,90.3,1284623
30-07-2032,2032-07,8039,136823,9.4,104.2,1561213
31-07-2032,2032-07,9876,274613,2.3,92.7,1591006
01-08-2032,2032-08,9236,131878,3.1,95.9,1511307
02-08-2032,2032-08,8547,273385,6.7,93.4,1844782
03-08-2032,2032-08,10883,82025,7.3,90.8,1525984
04-08-2032,2032-08,7294,224209,10.1,101.1,1127556
05-08-2032,2032-08,10731,204168,8.9,95.2,1602783
06-08-2032,2032-08,10831,279355,1.6,99.2,1900000
07-08-2032,2032-08,8373,266652,3,103.1,1387425
08-08-2032,2032-08,11061,176364,3.4,98.9,1169379
09-08-2032,2032-08,9411,228967,10.2,103.2,1453191
10-08-2032,2032-08,9348,84453,10.8,94.5,1298827
11-08-2032,2032-08,10417,173875,3.2,100.1,1546663
12-08-2032,2032-08,10307,274214,6.9,102.3,1843989
13-08-2032,2032-08,9250,226592,9.5,101,1545423
14-08-2032,2032-08,7993,241234,11.1,91.4,1360632
15-08-2032,2032-08,10853,129321,9.7,98.7,1660378
16-08-2032,2032-08,8745,274413,8.8,91.7,1762381
17-08-2032,2032-08,7284,196675,9.2,90.1,1145088
18-08-2032,2032-08,7324,140253,11.1,104.2,1000000
19-08-2032,2032-08,10440,156967,10.6,97.6,1737125
20-08-2032,2032-08,7274,220188,2.4,103.5,1296720
21-08-2032,2032-08,10389,229467,5.5,98.5,1395983
22-08-2032,2032-08,11354,265395,0.2,102.7,1816223
23-08-2032,2032-08,7946,94057,7.1,101.8,1098220
24-08-2032,2032-08,8712,252283,11.6,93.1,1900000
25-08-2032,2032-08,10588,251436,3.8,99.1,1727545
26-08-2032,2032-08,11181,179244,10.9,97.3,1867328
27-08-2032,2032-08,8668,191407,5.3,94.3,1069445
28-08-2032,2032-08,8552,209286,0.3,97.7,1782065
29-08-2032,2032-08,8368,105989,0.7,100,1000000
30-08-2032,2032-08,8018,295954,5.4,97,1430495
31-08-2032,2032-08,8243,187382,4.3,101.5,1146362
01-09-2032,2032-09,9349,111623,1.6,92,1409606
02-09-2032,2032-09,11300,229305,10.6,99.1,1900000
03-09-2032,2032-09,10649,204792,6.8,95.1,1576688
04-09-2032,2032-09,9555,112872,5.6,92.1,1208803
05-09-2032,2032-09,7516,251836,9.5,93.2,1610534
06-09-2032,2032-09,8388,180364,4.3,99,1510656
07-09-2032,2032-09,11205,246284,2.9,90.2,1311371
08-09-2032,2032-09,8256,221073,3.4,96.6,1636571
09-09-2032,2032-09,9707,133963,4.7,94.9,1570083
10-09-2032,2032-09,8789,293513,1.1,98.4,1900000
11-09-2032,2032-09,7302,120311,8.1,93.4,1170281
12-09-2032,2032-09,10197,269691,7.1,91.6,1661950
13-09-2032,2032-09,10952,179528,6.2,94.8,1900000
14-09-2032,2032-09,8738,108939,3.6,99.8,1000000
15-09-2032,2032-09,10624,80817,10.5,99.5,1000000
16-09-2032,2032-09,8412,95874,7.7,96.8,1000000
17-09-2032,2032-09,8439,237346,10.5,104,1727036
18-09-2032,2032-09,10916,245303,0,99.2,1900000
19-09-2032,2032-09,9483,117616,4.6,103.7,1000000
20-09-2032,2032-09,7739,285046,7.3,100.5,1697065
21-09-2032,2032-09,9924,99337,8.6,91.9,1184578
22-09-2032,2032-09,8933,160633,2.7,100.8,1009677
23-09-2032,2032-09,11306,214370,0.7,98.7,1900000
24-09-2032,2032-09,9058,233465,2.2,104.2,1561322
25-09-2032,2032-09,8494,106390,8.9,103.6,1080226
26-09-2032,2032-09,9589,261070,5.3,103.7,1198661
27-09-2032,2032-09,9933,99189,10.1,103.3,1000000
28-09-2032,2032-09,10690,131544,3.9,100.8,1657491
29-09-2032,2032-09,8819,172371,8.1,92.1,1019321
30-09-2032,2032-09,7246,115276,4.5,91.4,1000000
01-10-2032,2032-10,10283,294657,8.8,95.1,1624697
02-10-2032,2032-10,10024,150379,2.9,99,1016285
03-10-2032,2032-10,7981,170488,10.1,97.3,1021659
04-10-2032,2032-10,10367,103587,7.4,102.4,1033071
05-10-2032,2032-10,9597,140745,8,91.4,1329867
06-10-2032,2032-10,9273,99787,8.7,96,1490929
07-10-2032,2032-10,8388,139652,6.4,93.2,1000000
08-10-2032,2032-10,11371,197446,5.4,101.2,1257144
09-10-2032,2032-10,9775,130495,4.4,91,1000000
10-10-2032,2032-10,9028,264674,11.5,101.1,1175516
11-10-2032,2032-10,9609,249641,4.4,104.6,1780002
